instance,tsp,cities,items,type,capacity,best,algo,S1,S2,S3,S4,S5,C1,C2,C3,C4,C5,C6,MATLS,DH,M3,M4,M3B,M4B,RLS,EA,SH,NDSBRKGA,WSM,JK17,JC17,MY17,WC17,HLS,CS2SA*,CS2SA-R,JNB,J2B,MEA2P,COCO,COCOP,COCOL
d657_n3280_bounded-strongly-corr_03,d657,657,5,bsc,3,437215.0,S5,424127.9987,410075.6341,424530.1121,430493.9939,437214.6574,409530.1302,418696.8348,433275.1399,432644.585,429470.7929,434551.6333,427330.0,385112.13,434652.4219,432471.1129,431514.5037,432742.1525,431255.0357,431250.3073,338649.2,-inf,-inf,-inf,415224.87134823,432497.876681354,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_04,d657,657,5,bsc,4,535550.0,MY17,488624.4461,489665.2277,510760.0505,517345.8557,531094.368,525277.1785,509281.2812,527739.2858,521365.2382,518402.1995,522127.7344,528699.0,480890.58,531971.293,522990.8275,521950.1946,518059.1841,520865.4626,520882.9373,411743.62,-inf,-inf,-inf,502038.882683739,535550.098575945,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_05,d657,657,5,bsc,5,596620.0,S5,581546.5567,569653.6437,564384.1901,569993.349,596619.7494,585558.7191,540633.1931,590338.3355,582706.0391,574115.0897,586843.8251,589983.0,546294.79,595909.6453,588834.0167,592738.3033,585197.0149,581981.6847,581982.1583,437108.05,-inf,-inf,-inf,500560.18929255,594309.021590188,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_06,d657,657,5,bsc,6,688846.0,M3B,617232.7473,618392.2393,655202.269,649602.1772,683840.6824,618311.1132,618573.6495,666761.506,665776.9722,650798.7508,655211.0863,668545.0,629131.53,675436.4983,675254.8922,688845.7474,677877.4934,664913.1013,664907.1362,477177.03,-inf,-inf,-inf,564527.697884156,685735.847863011,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_07,d657,657,5,bsc,7,761810.0,MY17,711780.8921,673625.0546,695843.706,704790.0565,747566.9846,673287.8653,676172.2165,727330.6985,725336.1562,714530.5413,720406.7044,702419.0,692197.3,739824.5753,743894.4105,741326.2709,734641.5758,724285.0482,724284.3532,477331.48,-inf,-inf,-inf,623775.716800199,761810.242828924,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_08,d657,657,5,bsc,8,799825.0,MY17,745444.7886,706085.7518,726604.286,735275.8173,786739.2561,756825.2524,756822.169,762710.7741,760313.7588,759971.5377,759970.899,779930.0,726336.35,785718.3775,785668.4953,774581.7213,759537.3342,758694.7768,758694.2359,432350.67,-inf,-inf,-inf,656223.512785043,799825.188233323,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_09,d657,657,5,bsc,9,841811.0,MY17,780781.551,740529.9595,759449.7881,767182.0038,827569.9265,790801.3297,790797.6383,798109.011,796540.6033,795574.6443,799257.8989,822792.0,767406.98,813168.3582,808616.8423,827866.9029,808640.283,794211.5798,794212.1182,378017.96,-inf,-inf,-inf,660491.822175178,841811.121086013,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_bounded-strongly-corr_10,d657,657,5,bsc,10,864584.0,MY17,774711.6483,769329.1812,764416.0454,800518.0067,838908.4219,795929.2912,765912.5251,804731.3549,802851.2484,805575.368,813075.9093,841137.0,776860.2,827996.7536,843861.3689,809197.8447,816960.2735,799705.3324,799708.8715,269836.23,-inf,-inf,-inf,664926.410534912,864583.939387336,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_01,d657,657,5,unc,1,193703.0,S5,179853.0633,190713.9259,180855.2402,180467.5428,193703.3731,178223.9011,182645.4619,193300.0885,192659.7948,191977.0263,190727.2749,190047.0,-36708.27,189172.4779,187778.1476,188796.5098,186586.3872,188562.9422,188561.2202,-103448.75,-inf,-inf,-inf,166233.971005386,190617.154552839,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_02,d657,657,5,unc,2,262813.0,S5,255262.0323,258459.3717,260632.515,249341.6274,262812.534,248436.3522,250988.4767,261645.3986,260864.4037,261309.7672,260647.7768,257363.0,62221.75,255444.8323,255307.7086,255990.4381,253180.2636,257042.7955,257030.0868,-107412.93,-inf,-inf,-inf,228277.026378524,258662.024179732,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_03,d657,657,5,unc,3,321755.0,S5,311079.3147,315312.3592,319309.2159,305044.4042,321755.476,301391.1494,306810.0329,320030.7914,319012.5764,309935.2676,315424.5013,319987.0,159295.13,312396.2084,310822.0376,312480.1326,308155.1896,314457.7717,314455.0385,-84349.31,-inf,-inf,-inf,293101.887131467,316753.908210162,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_04,d657,657,5,unc,4,367317.0,S5,347611.7692,362017.6604,347762.1761,357531.4521,367317.0805,348233.1877,351292.8449,364110.6337,363250.0749,360999.785,361484.7473,361703.0,215978.19,356947.3098,355332.973,354188.5491,357216.3961,359578.2604,359578.2604,-66677.14,-inf,-inf,-inf,340682.653894534,363626.787961274,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_05,d657,657,5,unc,5,405952.0,S5,391352.5451,397930.323,384596.3819,389386.4451,405952.1737,384991.6525,386627.1512,400724.6406,400179.5751,399298.7079,398879.4507,399853.0,274526.95,394445.9326,398378.0046,391015.2841,389648.3356,398047.3022,398048.012,-44125.61,-inf,-inf,-inf,391245.921794491,402736.514366365,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_06,d657,657,5,unc,6,440049.0,MATLS,419942.5229,430047.6633,415681.8504,427904.6812,438593.5519,418339.5397,417037.274,432101.7297,431528.6235,431241.1844,430895.0029,440049.0,330632.91,428938.9764,423292.32,424646.5465,426166.213,429746.7352,429746.7352,-28370.18,-inf,-inf,-inf,404141.283442656,436549.687440743,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_07,d657,657,5,unc,7,472732.0,S5,458509.182,462497.1617,463512.5161,461089.7533,472731.8924,449511.6434,449140.7771,465243.1524,464367.6385,462461.4023,464897.2824,465274.0,378469.94,459775.7569,460324.9102,462558.5983,456168.1849,461704.8835,461704.8835,-2277.18,-inf,-inf,-inf,440077.669880643,470493.800787065,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_08,d657,657,5,unc,8,506243.0,MATLS,490695.7555,494787.4713,493376.6347,493588.9639,506030.1137,484804.0822,481905.6566,497325.2658,496384.7676,496117.8193,496356.4432,506243.0,421914.54,494204.5272,495785.2899,489701.1661,483994.8809,492985.7466,492985.6878,40768.75,-inf,-inf,-inf,459689.081570211,501729.668228912,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_09,d657,657,5,unc,9,538982.0,S5,525135.4722,526377.6314,517631.6189,528271.3154,538982.4659,516712.5604,525049.908,528480.0248,527922.7428,525848.5844,535074.4301,526670.0,467856.43,523057.1845,523708.18,525009.3909,518064.2137,524157.3802,524157.3802,86194.62,-inf,-inf,-inf,496387.945309488,533306.61302423,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr_10,d657,657,5,unc,10,577359.0,S5,563245.4832,556161.4173,551243.7936,564700.0958,577358.66,575689.8224,556048.7641,564370.0332,564114.4054,568943.6705,564127.7661,562316.0,518871.12,560468.8154,557484.0978,558096.4541,559383.4714,560452.3108,560452.3108,245682.3,-inf,-inf,-inf,551180.798566246,571156.500403821,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_01,d657,657,5,usw,1,95289.0,MY17,89675.69449,93798.10187,93989.99355,89906.74914,91490.86932,92922.4517,93859.61234,94892.35702,94907.22939,94005.75357,94897.27235,93587.9,19751.59,91610.87992,91746.29476,94065.8746,93905.24994,94462.37681,94484.10216,2471.79,-inf,-inf,-inf,90710.9845457104,95288.6838641544,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_02,d657,657,5,usw,2,160104.0,S5,155300.0743,156292.1143,153307.8895,153563.4738,160104.4188,157419.5165,155133.1109,159292.5392,158659.2217,158457.0354,158481.5534,155871.0,39956.92,158984.008,157774.2649,159426.7694,155814.2831,157784.0341,157783.8435,4837.06,-inf,-inf,-inf,138205.471598954,158980.284003398,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_03,d657,657,5,usw,3,215908.0,MY17,200277.6921,207138.5123,199231.058,203124.1428,214787.7714,205886.7061,210025.2919,212020.717,211224.6195,211009.4554,210312.3465,211236.0,72776.16,211469.6208,209360.396,207047.8153,206547.0556,208452.5136,208435.3091,-1993.22,-inf,-inf,-inf,173013.379616684,215907.850625381,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_04,d657,657,5,usw,4,248714.0,MATLS,225063.3013,232924.9226,235011.9131,223679.1251,243481.6769,231895.2315,222084.209,239482.0644,239294.2855,232965.6826,235326.4899,248714.0,87853.7,236100.1677,237322.1689,238606.9885,235221.1362,233849.377,233846.6993,-19777.11,-inf,-inf,-inf,179091.143747324,238317.937724826,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_05,d657,657,5,usw,5,297322.0,MATLS,266302.7059,267143.1801,277224.7619,265653.9925,289656.2009,269599.2495,266939.9849,281110.7946,284244.5415,280105.0163,278648.6903,297322.0,126981.39,282627.6701,281183.8011,277427.1494,279530.4133,276659.7638,276659.8589,-17193.74,-inf,-inf,-inf,244878.969806775,289925.890744587,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_06,d657,657,5,usw,6,328755.0,S5,304173.0477,314923.5913,308539.5349,302447.0981,328755.047,308595.3056,312087.2343,319565.9492,325895.9348,322383.424,323197.4649,315821.0,171652.0,321022.6081,317535.6051,317482.9207,312561.2329,314569.5361,314570.1574,-24808.45,-inf,-inf,-inf,303094.573446332,324157.531843453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_07,d657,657,5,usw,7,370123.0,S5,348535.3458,364245.44,350505.5666,355500.7854,370122.7396,347308.0848,352810.544,363161.2092,367381.1641,365082.3816,358411.3156,365415.0,223707.62,359572.4235,360071.7979,356899.9563,357072.1039,355507.9739,355507.9739,-16682.36,-inf,-inf,-inf,343925.873841592,365668.599533223,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_08,d657,657,5,usw,8,414904.0,S5,390795.7315,408532.5604,400724.2093,400908.4874,414903.6247,391900.072,389946.5064,408155.8294,411833.4882,410903.544,401873.8046,413815.0,287562.95,406897.4534,403259.9556,395563.0165,397935.3564,399958.7276,399958.4863,3398.38,-inf,-inf,-inf,378965.036099983,408917.301094116,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_09,d657,657,5,usw,9,470563.0,S5,443877.9369,463358.8663,451359.0079,457383.6274,470562.974,447761.1581,445051.6976,463941.9141,466967.8893,458098.4373,463157.9148,468125.0,364512.76,459034.2953,460079.7885,454084.8603,448292.9257,455432.086,455432.086,45212.52,-inf,-inf,-inf,441787.89224542,468035.635094937,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n3280_uncorr-similar-weights_10,d657,657,5,usw,10,526552.0,S5,512905.3642,509828.7369,507209.3374,513660.227,526552.4995,504328.4499,513499.3683,521999.5516,522020.2786,521999.5516,522020.2786,519017.0,443307.66,512056.1665,518669.2943,509547.7746,501014.7999,511582.7202,511582.7202,107802.93,-inf,-inf,-inf,480681.154329922,523981.653412709,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_01,d657,657,10,bsc,1,355676.0,S2,341654.3609,355675.8385,352015.4332,345182.1165,354921.3495,340905.2045,343425.1459,355246.5953,354872.3186,341619.8865,354901.7067,337314.0,224926.59,349051.5255,347129.4394,351406.1591,349993.1045,353125.1726,353058.8118,210809.36,-inf,-inf,-inf,333173.552631599,352778.683820003,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_02,d657,657,10,bsc,2,630882.0,S5,604718.7641,598193.2229,619257.1699,594839.1211,630882.2194,598942.7107,625913.8871,625871.3528,626552.3102,599328.5079,625597.6602,611328.0,501106.37,619415.0391,619342.2237,616840.1694,613688.9338,625232.3533,625145.1315,458217.21,-inf,-inf,-inf,538436.755150227,626947.595872242,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_03,d657,657,10,bsc,3,862984.0,MY17,840144.083,804236.6548,840740.5648,804032.7313,858915.9298,805889.9519,839887.0951,857762.5786,857509.4405,837930.3372,843543.5566,847003.0,754960.17,847560.3182,843738.6951,849792.1146,835992.5573,855114.5589,855139.835,657169.33,-inf,-inf,-inf,721484.340363474,862984.068027438,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_04,d657,657,10,bsc,4,1082764.0,S5,1047767.087,998485.3564,1046328.481,998422.4955,1082763.94,1000351.637,999710.599,1077394.5,1077391.654,998142.684,1072508.56,1066710.0,983411.01,1066966.285,1066415.276,1049958.257,1049162.01,1071544.052,1071548.935,843331.54,-inf,-inf,-inf,914099.609390948,1081546.78351171,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_05,d657,657,10,bsc,5,1250783.0,MY17,1189292.772,1131304.366,1204268.475,1165377.583,1247583.533,1138260.699,1111086.016,1234552.058,1234550.381,1217196.731,1200561.798,1214580.0,1151835.8,1223829.328,1217601.391,1206750.186,1203308.571,1223857.81,1223860.574,940376.48,-inf,-inf,-inf,1017700.97853607,1250782.73611704,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_06,d657,657,10,bsc,6,1399377.0,S5,1317984.617,1259049.874,1342353.693,1386814.241,1399376.733,1268368.277,1292268.78,1378409.915,1378395.007,1378344.919,1370355.904,1368630.0,1300241.88,1370991.413,1355650.864,1370491.125,1342562.047,1360044.748,1360044.699,997108.58,-inf,-inf,-inf,1198260.32443296,1393546.59307907,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_07,d657,657,10,bsc,7,1505750.0,M3,1397350.758,1343727.269,1399184.261,1491259.212,1503840.445,1350075.082,1421069.296,1472176.71,1472220.391,1451393.878,1433041.202,1447550.0,1396776.96,1505750.212,1459595.597,1445237.334,1437274.267,1447736.963,1447737.833,966263.74,-inf,-inf,-inf,1183169.15981882,1497768.21236134,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_08,d657,657,10,bsc,8,1577194.0,S5,1484574.009,1399043.318,1490379.603,1400915.849,1577193.953,1514221.888,1399073.383,1539149.787,1531863.783,1486056.142,1522425.899,1510790.0,1461407.99,1529410.704,1511910.121,1516536.599,1483431.379,1505440.276,1505440.958,871236.76,-inf,-inf,-inf,1263860.98877068,1556209.39603636,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_09,d657,657,10,bsc,9,1653897.0,MY17,1499737.195,1549517.989,1505399.115,1635606.671,1648327.91,1564407.948,1455388.838,1608105.269,1609717.803,1577056.933,1580103.72,1600490.0,1532425.93,1582641.375,1599902.452,1570624.332,1576954.379,1563314.297,1563313.612,751198.44,-inf,-inf,-inf,1184400.44420554,1653896.67437573,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_bounded-strongly-corr_10,d657,657,10,bsc,10,1681763.0,S5,1518098.397,1476319.284,1525649.229,1669558.37,1681763.189,1497645.066,1476338.446,1640909.685,1669148.119,1580650.409,1589371.249,1631350.0,1566433.32,1621153.334,1631304.259,1611551.289,1593954.833,1585627.96,1585629.976,547992.43,-inf,-inf,-inf,1318910.57689363,1669399.57563896,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_01,d657,657,10,unc,1,390298.0,S5,362482.4996,375487.9551,364713.8626,383009.4326,390297.9751,376915.0777,361679.6214,385150.7841,386527.0186,380885.805,386839.0517,380359.0,-75197.74,381429.9461,379467.1862,381360.292,379930.4707,381301.8398,381247.2941,-231553.16,-inf,-inf,-inf,309201.776214056,380305.494771071,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_02,d657,657,10,unc,2,537278.0,S5,508111.4193,509136.6782,507228.8592,526354.5699,537277.7602,509098.2396,512540.0959,532703.2458,534164.9091,521883.404,528317.3336,518512.0,85906.97,522711.6442,522579.0174,518413.0793,523792.5636,526933.5582,526934.3844,-222631.36,-inf,-inf,-inf,471997.800106973,533821.893768476,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_03,d657,657,10,unc,3,651771.0,C4,614685.1178,616454.8458,618426.0584,639767.589,651396.765,631369.0892,635097.5222,643454.1983,651771.146,629740.0642,638243.0373,625642.0,295301.82,634485.3815,632151.1642,632057.7778,623905.0862,636485.4773,636484.8762,-176078.74,-inf,-inf,-inf,579244.146045269,646383.222690713,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_04,d657,657,10,unc,4,728746.0,S5,687927.6719,693536.5128,725428.9891,714740.0579,728746.0737,693965.1466,701562.8345,718303.8693,718618.4576,715859.0868,717111.3525,705748.0,419661.64,716062.7899,703327.7729,704413.9239,704081.6931,711194.9312,711197.1469,-146096.35,-inf,-inf,-inf,674165.519812187,718690.806799999,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_05,d657,657,10,unc,5,800914.0,S5,758990.0687,788877.7561,779079.4396,780335.479,800913.6411,784096.8363,761399.5974,791618.0207,793514.8493,784059.1098,791617.9243,790255.0,535989.98,783122.9508,779988.0377,774074.4674,770992.1435,784472.9021,784155.82,-108192.7,-inf,-inf,-inf,713946.653490524,790110.432807634,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_06,d657,657,10,unc,6,876262.0,MATLS,828731.9779,828465.0349,835367.0725,856181.805,874891.9869,855253.7284,825861.4768,864698.3073,867209.1328,861500.7539,859725.2714,876262.0,659455.0,848790.5231,846789.6665,847498.6863,836949.3029,856845.9913,856846.1748,-59560.5,-inf,-inf,-inf,766636.784265312,869817.417711024,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_07,d657,657,10,unc,7,942952.0,C6,889362.0745,889368.7294,904116.8181,906406.9912,939180.3366,893077.8407,917820.2737,928744.4804,930693.0265,910800.9495,942951.5649,933733.0,753351.7,915306.7539,907571.557,922405.1368,902566.15,917793.8552,917776.4947,2099.98,-inf,-inf,-inf,854859.248791327,926319.175720558,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_08,d657,657,10,unc,8,1007768.0,S5,956763.5641,956458.4882,969638.9591,972558.8993,1007768.159,957445.9455,981053.3023,995946.9567,997804.7153,1001705.059,987021.3221,993796.0,839929.65,983670.0135,977995.7629,962899.1792,964772.8837,983201.7243,983489.0157,90184.38,-inf,-inf,-inf,890130.189677444,1005761.49410917,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_09,d657,657,10,unc,9,1079769.0,S5,1028829.995,1028719.678,1055344.694,1045691.409,1079769.431,1039801.58,1033555.462,1068412.278,1069673.531,1048298.241,1058569.233,1077910.0,941215.73,1053503.994,1047235.852,1038533.713,1045113.415,1054909.442,1054909.442,176960.34,-inf,-inf,-inf,971178.256336862,1068504.65000506,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr_10,d657,657,10,unc,10,1158257.0,S5,1108553.449,1145264.848,1133720.122,1114937.408,1158256.748,1119552.468,1113451.842,1147298.226,1136842.292,1134798.012,1137551.665,1130840.0,1047234.55,1123025.009,1119276.745,1117752.476,1117468.821,1133344.453,1133272.975,510322.35,-inf,-inf,-inf,1072345.95572479,1149321.09430635,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr-similar-weights_01,d657,657,10,usw,1,194253.0,C2,184811.9971,185282.0054,190459.0119,177584.3692,186743.8914,184904.6671,194253.3796,193051.2813,192529.1272,191951.3722,192204.4698,189877.0,47847.67,183906.6033,182580.211,192854.6539,190066.9684,191903.0704,191809.984,15175.45,-inf,-inf,-inf,172537.880766767,193831.63854887,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr-similar-weights_02,d657,657,10,usw,2,324067.0,C2,314501.5452,308880.5248,314914.758,315503.0061,323171.1246,302359.5988,324067.3136,319279.2107,317989.6181,307443.8333,318399.3865,306934.0,96691.1,314826.2629,315112.7746,314721.1161,308689.3217,317355.057,317249.2625,18811.65,-inf,-inf,-inf,270836.818928689,319526.118913831,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr-similar-weights_03,d657,657,10,usw,3,432067.0,S5,413440.4854,401967.5779,414060.5476,409564.471,432067.4205,421301.8297,401843.2789,425419.0234,423494.7237,398294.1549,423494.4318,410224.0,157893.57,417264.8292,420679.4817,414381.4967,409117.1919,420912.0173,420800.1857,12736.42,-inf,-inf,-inf,275365.492117716,428562.21787949,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr-similar-weights_04,d657,657,10,usw,4,502369.0,C2,470197.4751,455274.3676,459318.203,476822.3945,501833.8497,484488.2949,502369.4795,491264.005,489837.6213,484476.4401,484767.372,481201.0,200966.12,480178.193,481357.1569,473471.3983,470310.1482,484847.4899,484846.5822,-12569.69,-inf,-inf,-inf,391631.921123997,493948.979536713,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr-similar-weights_05,d657,657,10,usw,5,590576.0,S5,549043.6112,537851.0983,562995.4269,564475.5311,590576.0362,553091.5928,551020.5962,571111.5362,572743.7471,538871.5897,571219.2454,546730.0,277352.28,567026.6075,570134.4727,557909.3156,560552.3717,568382.4397,568381.9052,-11859.62,-inf,-inf,-inf,475197.244253727,580700.272335513,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
d657_n6560_uncorr-similar-weights_06,d657,657,10,usw,6,673558.0,MY17,622202.6389,614121.129,627113.7227,642997.5173,670366.7675,643051.7377,626903.7693,648095.255,652024.3426,648174.1706,655048.5892,648642.0,370743.81,663508.6805,648524.1158,632366.3724,630387.4652,644997.812,645088.3187,-20840.06,-inf,-inf,-inf,566676.197365332,673557.838692233,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
